Dept Code,Dept Name,Function,Sub-function,Programme group code,Programme group name,ID or Non-ID,CAP or CUR,Sector,NUTS 1 region,1999-00,2000-01,2001-02,2002-03,2003-04,2004-05
22,DFES and OFSTED     ,Public order and safety,Administration of justice,100801,Children and Families - Justice,ID,CUR,CG,SCOTLAND,0,0,0,0,0,0
22,DFES and OFSTED     ,Public order and safety,Administration of justice,100801,Children and Families - Justice,ID,CUR,CG,WALES,0,0,0,0,0,0
22,DFES and OFSTED     ,Public order and safety,Administration of justice,100801,Children and Families - Justice,ID,CUR,CG,NORTHERN IRELAND,0,0,0,0,0,0
22,DFES and OFSTED     ,Public order and safety,Administration of justice,100801,Children and Families - Justice,ID,CUR,CG,OUTSIDE UK,0,0,0,0,0,0
22,DFES and OFSTED     ,Public order and safety,Administration of justice,100801,Children and Families - Justice,ID,CAP,CG,SCOTLAND,0,0,0,0,0,0
22,DFES and OFSTED     ,Public order and safety,Administration of justice,100801,Children and Families - Justice,ID,CAP,CG,WALES,0,0,0,0,0,0
22,DFES and OFSTED     ,Public order and safety,Administration of justice,100801,Children and Families - Justice,ID,CAP,CG,NORTHERN IRELAND,0,0,0,0,0,0
22,DFES and OFSTED     ,Public order and safety,Administration of justice,100801,Children and Families - Justice,ID,CAP,CG,ENGLAND_North East,0,0,0,0,0,0
22,DFES and OFSTED     ,Public order and safety,Administration of justice,100801,Children and Families - Justice,ID,CAP,CG,ENGLAND_North West,0,0,0,0,0,0
22,DFES and OFSTED     ,Public order and safety,Administration of justice,100801,Children and Families - Justice,ID,CAP,CG,ENGLAND_Yorkshire & Humberside,0,0,0,0,0,0
22,DFES and OFSTED     ,Public order and safety,Administration of justice,100801,Children and Families - Justice,ID,CAP,CG,ENGLAND_East Midlands,0,0,0,0,0,0
22,DFES and OFSTED     ,Public order and safety,Administration of justice,100801,Children and Families - Justice,ID,CAP,CG,ENGLAND_West Midlands,0,0,0,0,0,0
22,DFES and OFSTED     ,Public order and safety,Administration of justice,100801,Children and Families - Justice,ID,CAP,CG,ENGLAND_South West,0,0,0,0,0,0
22,DFES and OFSTED     ,Public order and safety,Administration of justice,100801,Children and Families - Justice,ID,CAP,CG,ENGLAND_Eastern,0,0,0,0,0,0
22,DFES and OFSTED     ,Public order and safety,Administration of justice,100801,Children and Families - Justice,ID,CAP,CG,ENGLAND_London,0,0,0,0,0,0
22,DFES and OFSTED     ,Public order and safety,Administration of justice,100801,Children and Families - Justice,ID,CAP,CG,ENGLAND_South East,0,0,0,0,0,0
22,DFES and OFSTED     ,Public order and safety,Administration of justice,100801,Children and Families - Justice,ID,CAP,CG,OUTSIDE UK,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Higher education,100704,BRITISH ACADEMY,ID,CUR,CG,ENGLAND_South East,5.03,5.48,5.91,2.11,2.16,2.16
22,DFES and OFSTED     ,Education and traininng,Higher education,100704,BRITISH ACADEMY,ID,CUR,CG,ENGLAND_London,4.57,4.97,5.37,1.92,1.96,1.96
22,DFES and OFSTED     ,Education and traininng,Higher education,100704,BRITISH ACADEMY,ID,CUR,CG,ENGLAND_North West,4.29,4.67,5.04,1.79,1.84,1.84
22,DFES and OFSTED     ,Education and traininng,Higher education,100704,BRITISH ACADEMY,ID,CUR,CG,ENGLAND_Eastern,3.39,3.69,3.98,1.42,1.45,1.45
22,DFES and OFSTED     ,Education and traininng,Higher education,100704,BRITISH ACADEMY,ID,CUR,CG,ENGLAND_West Midlands,3.32,3.62,3.91,1.39,1.43,1.43
22,DFES and OFSTED     ,Education and traininng,Higher education,100704,BRITISH ACADEMY,ID,CUR,CG,ENGLAND_Yorkshire & Humberside,3.14,3.42,3.69,1.31,1.35,1.35
22,DFES and OFSTED     ,Education and traininng,Higher education,100704,BRITISH ACADEMY,ID,CUR,CG,ENGLAND_South West,3.11,3.38,3.65,1.3,1.33,1.33
22,DFES and OFSTED     ,Education and traininng,Higher education,100704,BRITISH ACADEMY,ID,CUR,CG,ENGLAND_East Midlands,2.61,2.84,3.07,1.09,1.12,1.12
22,DFES and OFSTED     ,Education and traininng,Higher education,100704,BRITISH ACADEMY,ID,CUR,CG,ENGLAND_North East,1.62,1.76,1.9,0.68,0.69,0.69
22,DFES and OFSTED     ,Education and traininng,Higher education,100704,BRITISH ACADEMY,ID,CUR,CG,SCOTLAND,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Higher education,100704,BRITISH ACADEMY,ID,CUR,CG,WALES,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Higher education,100704,BRITISH ACADEMY,ID,CUR,CG,NORTHERN IRELAND,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Higher education,100704,BRITISH ACADEMY,ID,CUR,CG,OUTSIDE UK,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Student support,100703, European University Initiative Bursaries,ID,CUR,CG,OUTSIDE UK,0.13,0.09,0.1,0.13,0.1,0.3
22,DFES and OFSTED     ,Education and traininng,Student support,100703, European University Initiative Bursaries,ID,CUR,CG,SCOTLAND,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Student support,100703, European University Initiative Bursaries,ID,CUR,CG,WALES,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Student support,100703, European University Initiative Bursaries,ID,CUR,CG,NORTHERN IRELAND,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Student support,100703, European University Initiative Bursaries,ID,CUR,CG,ENGLAND_North East,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Student support,100703, European University Initiative Bursaries,ID,CUR,CG,ENGLAND_North West,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Student support,100703, European University Initiative Bursaries,ID,CUR,CG,ENGLAND_Yorkshire & Humberside,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Student support,100703, European University Initiative Bursaries,ID,CUR,CG,ENGLAND_East Midlands,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Student support,100703, European University Initiative Bursaries,ID,CUR,CG,ENGLAND_West Midlands,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Student support,100703, European University Initiative Bursaries,ID,CUR,CG,ENGLAND_South West,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Student support,100703, European University Initiative Bursaries,ID,CUR,CG,ENGLAND_Eastern,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Student support,100703, European University Initiative Bursaries,ID,CUR,CG,ENGLAND_London,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Student support,100703, European University Initiative Bursaries,ID,CUR,CG,ENGLAND_South East,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Higher education,100702,European University Initiative Subscription,ID,CUR,CG,OUTSIDE UK,2,2,2,2.3,2.6,2.8
22,DFES and OFSTED     ,Education and traininng,Higher education,100702,European University Initiative Subscription,ID,CUR,CG,SCOTLAND,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Higher education,100702,European University Initiative Subscription,ID,CUR,CG,WALES,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Higher education,100702,European University Initiative Subscription,ID,CUR,CG,NORTHERN IRELAND,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Higher education,100702,European University Initiative Subscription,ID,CUR,CG,ENGLAND_North East,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Higher education,100702,European University Initiative Subscription,ID,CUR,CG,ENGLAND_North West,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Higher education,100702,European University Initiative Subscription,ID,CUR,CG,ENGLAND_Yorkshire & Humberside,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Higher education,100702,European University Initiative Subscription,ID,CUR,CG,ENGLAND_East Midlands,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Higher education,100702,European University Initiative Subscription,ID,CUR,CG,ENGLAND_West Midlands,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Higher education,100702,European University Initiative Subscription,ID,CUR,CG,ENGLAND_South West,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Higher education,100702,European University Initiative Subscription,ID,CUR,CG,ENGLAND_Eastern,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Higher education,100702,European University Initiative Subscription,ID,CUR,CG,ENGLAND_London,0.2,0.3,0.3,0.3,0,0
22,DFES and OFSTED     ,Education and traininng,Higher education,100702,European University Initiative Subscription,ID,CUR,CG,ENGLAND_South East,0,0,0,0,0,0
22,DFES and OFSTED     ,Social protection,Personal social services,100501,Family and Policy unit - Community Services,ID,CUR,CG,ENGLAND_South East,1,1,1.1,1.1,1.42,2.9
22,DFES and OFSTED     ,Social protection,Personal social services,100501,Family and Policy unit - Community Services,ID,CUR,CG,ENGLAND_London,0.9,0.9,1,1,1.29,2.63
22,DFES and OFSTED     ,Social protection,Personal social services,100501,Family and Policy unit - Community Services,ID,CUR,CG,ENGLAND_North West,0.9,0.9,0.9,0.9,1.21,2.47
22,DFES and OFSTED     ,Social protection,Personal social services,100501,Family and Policy unit - Community Services,ID,CUR,CG,ENGLAND_Eastern,0.8,0.8,0.7,0.7,0.96,1.95
22,DFES and OFSTED     ,Social protection,Personal social services,100501,Family and Policy unit - Community Services,ID,CUR,CG,ENGLAND_West Midlands,0.7,0.7,0.7,0.7,0.94,1.92
22,DFES and OFSTED     ,Social protection,Personal social services,100501,Family and Policy unit - Community Services,ID,CUR,CG,ENGLAND_Yorkshire & Humberside,0.6,0.7,0.7,0.7,0.89,1.81
22,DFES and OFSTED     ,Social protection,Personal social services,100501,Family and Policy unit - Community Services,ID,CUR,CG,ENGLAND_South West,0.6,0.6,0.7,0.7,0.88,1.79
22,DFES and OFSTED     ,Social protection,Personal social services,100501,Family and Policy unit - Community Services,ID,CUR,CG,ENGLAND_East Midlands,0.5,0.5,0.5,0.6,0.74,1.51
22,DFES and OFSTED     ,Social protection,Personal social services,100501,Family and Policy unit - Community Services,ID,CUR,CG,ENGLAND_North East,0.3,0.3,0.3,0.4,0.46,0.93
22,DFES and OFSTED     ,Social protection,Personal social services,100501,Family and Policy unit - Community Services,ID,CUR,CG,SCOTLAND,0,0,0,0,0,0
22,DFES and OFSTED     ,Social protection,Personal social services,100501,Family and Policy unit - Community Services,ID,CUR,CG,WALES,0,0,0,0,0,0
22,DFES and OFSTED     ,Social protection,Personal social services,100501,Family and Policy unit - Community Services,ID,CUR,CG,NORTHERN IRELAND,0,0,0,0,0,0
22,DFES and OFSTED     ,Social protection,Personal social services,100501,Family and Policy unit - Community Services,ID,CUR,CG,OUTSIDE UK,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Secondary schools,100420,Partnerships for Scools,ID,CUR,CG,ENGLAND_London,0,0,0,0,0,7.5
22,DFES and OFSTED     ,Education and traininng,Secondary schools,100420,Partnerships for Scools,ID,CUR,CG,SCOTLAND,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Secondary schools,100420,Partnerships for Scools,ID,CUR,CG,WALES,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Secondary schools,100420,Partnerships for Scools,ID,CUR,CG,NORTHERN IRELAND,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Secondary schools,100420,Partnerships for Scools,ID,CUR,CG,ENGLAND_North East,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Secondary schools,100420,Partnerships for Scools,ID,CUR,CG,ENGLAND_North West,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Secondary schools,100420,Partnerships for Scools,ID,CUR,CG,ENGLAND_Yorkshire & Humberside,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Secondary schools,100420,Partnerships for Scools,ID,CUR,CG,ENGLAND_East Midlands,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Secondary schools,100420,Partnerships for Scools,ID,CUR,CG,ENGLAND_West Midlands,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Secondary schools,100420,Partnerships for Scools,ID,CUR,CG,ENGLAND_South West,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Secondary schools,100420,Partnerships for Scools,ID,CUR,CG,ENGLAND_Eastern,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Secondary schools,100420,Partnerships for Scools,ID,CUR,CG,ENGLAND_South East,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Secondary schools,100420,Partnerships for Scools,ID,CUR,CG,OUTSIDE UK,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Secondary schools,100420,Partnerships for Scools,ID,CAP,CG,ENGLAND_South East,0,0,0,0,0,0.07
22,DFES and OFSTED     ,Education and traininng,Secondary schools,100420,Partnerships for Scools,ID,CAP,CG,ENGLAND_London,0,0,0,0,0,0.06
22,DFES and OFSTED     ,Education and traininng,Secondary schools,100420,Partnerships for Scools,ID,CAP,CG,ENGLAND_North West,0,0,0,0,0,0.06
22,DFES and OFSTED     ,Education and traininng,Secondary schools,100420,Partnerships for Scools,ID,CAP,CG,ENGLAND_Eastern,0,0,0,0,0,0.05
22,DFES and OFSTED     ,Education and traininng,Secondary schools,100420,Partnerships for Scools,ID,CAP,CG,ENGLAND_West Midlands,0,0,0,0,0,0.05
22,DFES and OFSTED     ,Education and traininng,Secondary schools,100420,Partnerships for Scools,ID,CAP,CG,ENGLAND_Yorkshire & Humberside,0,0,0,0,0,0.04
22,DFES and OFSTED     ,Education and traininng,Secondary schools,100420,Partnerships for Scools,ID,CAP,CG,ENGLAND_South West,0,0,0,0,0,0.04
22,DFES and OFSTED     ,Education and traininng,Secondary schools,100420,Partnerships for Scools,ID,CAP,CG,ENGLAND_East Midlands,0,0,0,0,0,0.04
22,DFES and OFSTED     ,Education and traininng,Secondary schools,100420,Partnerships for Scools,ID,CAP,CG,ENGLAND_North East,0,0,0,0,0,0.02
22,DFES and OFSTED     ,Education and traininng,Secondary schools,100420,Partnerships for Scools,ID,CAP,CG,SCOTLAND,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Secondary schools,100420,Partnerships for Scools,ID,CAP,CG,WALES,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Secondary schools,100420,Partnerships for Scools,ID,CAP,CG,NORTHERN IRELAND,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Secondary schools,100420,Partnerships for Scools,ID,CAP,CG,OUTSIDE UK,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Other education and training,100419,Children and Family -  Youth Service,ID,CUR,CG,ENGLAND_South East,0,0,0,3.43,1.84,1.62
22,DFES and OFSTED     ,Education and traininng,Other education and training,100419,Children and Family -  Youth Service,ID,CUR,CG,ENGLAND_London,0,0,0,3.12,1.67,1.47
22,DFES and OFSTED     ,Education and traininng,Other education and training,100419,Children and Family -  Youth Service,ID,CUR,CG,ENGLAND_North West,0,0,0,2.93,1.57,1.38
22,DFES and OFSTED     ,Education and traininng,Other education and training,100419,Children and Family -  Youth Service,ID,CUR,CG,ENGLAND_Eastern,0,0,0,2.31,1.24,1.09
22,DFES and OFSTED     ,Education and traininng,Other education and training,100419,Children and Family -  Youth Service,ID,CUR,CG,ENGLAND_West Midlands,0,0,0,2.27,1.22,1.07
22,DFES and OFSTED     ,Education and traininng,Other education and training,100419,Children and Family -  Youth Service,ID,CUR,CG,ENGLAND_Yorkshire & Humberside,0,0,0,2.14,1.15,1.01
22,DFES and OFSTED     ,Education and traininng,Other education and training,100419,Children and Family -  Youth Service,ID,CUR,CG,ENGLAND_South West,0,0,0,2.12,1.14,1
22,DFES and OFSTED     ,Education and traininng,Other education and training,100419,Children and Family -  Youth Service,ID,CUR,CG,ENGLAND_East Midlands,0,0,0,1.78,0.95,0.84
22,DFES and OFSTED     ,Education and traininng,Other education and training,100419,Children and Family -  Youth Service,ID,CUR,CG,ENGLAND_North East,0,0,0,1.1,0.59,0.52
22,DFES and OFSTED     ,Education and traininng,Other education and training,100419,Children and Family -  Youth Service,ID,CUR,CG,SCOTLAND,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Other education and training,100419,Children and Family -  Youth Service,ID,CUR,CG,WALES,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Other education and training,100419,Children and Family -  Youth Service,ID,CUR,CG,NORTHERN IRELAND,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Other education and training,100419,Children and Family -  Youth Service,ID,CUR,CG,OUTSIDE UK,0,0,0,0,0,0
22,DFES and OFSTED     ,Education and traininng,Other education and training,100419,Children and Family -  Youth Service,ID,CAP,CG,ENGLAND_South East,0,0,0,0.86,1.03,1.05
22,DFES and OFSTED     ,Education and traininng,Other education and training,100419,Children and Family -  Youth Service,ID,CAP,CG,ENGLAND_London,0,0,0,0.78,0.93,0.96
22,DFES and OFSTED     ,Education and traininng,Other education and training,100419,Children and Family -  Youth Service,ID,CAP,CG,ENGLAND_North West,0,0,0,0.74,0.88,0.9
22,DFES and OFSTED     ,Education and traininng,Other education and training,100419,Children and Family -  Youth Service,ID,CAP,CG,ENGLAND_Eastern,0,0,0,0.58,0.69,0.71
22,DFES and OFSTED     ,Education and traininng,Other education and training,100419,Children and Family -  Youth Service,ID,CAP,CG,ENGLAND_West Midlands,0,0,0,0.57,0.68,0.7
